id_reserva,id_unidade,id_tipo_quarto,id_cliente,id_canal,data_checkin,data_checkout,qtd_diarias,num_hospedes,avaliacao_hospede,status_reserva,forma_pagamento,avaliado_sim_nao
4304,3,2,288,3,2026-02-22,2026-02-23,1.0,1.0,1,Confirmada,Transferência,Sim
3347,8,2,160,1,2026-07-13,2026-07-15,2.0,2.0,10,No-show,Transferência,Sim
4617,13,8,316,3,2026-03-23,2026-03-26,3.0,1.0,7,Confirmada,Cartão de Crédito,Sim
3400,8,2,116,2,2025-09-29,2025-10-01,2.0,3.0,8,Confirmada,Cartão de Crédito,Sim
3632,10,3,250,2,2026-06-22,2026-06-24,2.0,4.0,9,Concluída,PIX,Sim
3978,12,1,129,1,2025-10-03,2025-10-06,3.0,4.0,8,Confirmada,Cartão de Crédito,Sim
4302,3,3,24,1,2025-01-20,2025-01-23,3.0,1.0,1,Confirmada,Cartão de Crédito,Sim
3885,11,2,104,1,2025-03-12,2025-03-15,3.0,3.0,6,Confirmada,PIX,Sim
3784,11,4,89,4,2025-05-20,2025-05-23,3.0,2.0,9,Confirmada,Transferência,Sim
3071,6,3,272,4,2026-03-22,2026-03-27,5.0,3.0,7,Confirmada,Cartão de Débito,Sim
3851,11,4,85,1,2025-12-12,2025-12-16,4.0,1.0,99,Confirmada,Cartão de Crédito,Não
3606,9,4,158,3,2025-01-03,2025-01-09,6.0,4.0,7,Confirmada,Cartão de Crédito,Sim
4305,3,1,185,2,2025-03-17,2025-03-20,3.0,3.0,3,Concluída,Cartão de Débito,Sim
3830,11,4,84,3,2026-08-20,2026-08-25,5.0,2.0,7,Confirmada,Transferência,Sim
3850,11,1,51,4,2025-10-07,2025-10-09,2.0,3.0,8,Concluída,Cartão de Débito,Sim
3623,10,3,6,1,2026-03-18,2026-03-21,3.0,3.0,9,Concluída,Transferência,Sim
4273,3,3,111,2,2026-02-27,2026-03-01,2.0,4.0,1,Cancelada,Transferência,Sim
3503,9,5,273,2,2025-03-11,2025-03-16,5.0,2.0,8,Confirmada,Transferência,Sim
2976,4,1,273,3,2025-12-13,2025-12-15,2.0,1.0,7,Concluída,PIX,Sim
4083,12,3,53,2,2025-06-21,2025-06-24,3.0,2.0,5,Concluída,PIX,Sim
4087,12,4,121,4,2025-04-03,2025-04-06,3.0,1.0,8,Confirmada,PIX,Sim
2507,1,4,230,2,2026-06-25,2026-06-27,2.0,2.0,7,Concluída,Dinheiro,Sim
4025,12,2,187,3,2026-03-16,2026-03-18,2.0,2.0,8,Concluída,Cartão de Crédito,Sim
4445,5,1,55,3,2025-04-04,2025-04-06,2.0,2.0,2,No-show,Cartão de Débito,Sim
2511,1,4,102,1,2026-01-07,2026-01-10,3.0,1.0,10,No-show,PIX,Sim
3558,9,1,157,2,2026-02-05,2026-02-06,1.0,4.0,8,Confirmada,Transferência,Sim
4264,3,2,127,4,2025-06-28,2025-07-04,6.0,1.0,99,Confirmada,Cartão de Débito,Não
4166,3,1,269,2,2025-04-01,2025-04-02,1.0,1.0,1,Confirmada,Cartão de Crédito,Sim
3958,12,2,104,3,2025-11-23,2025-11-28,5.0,1.0,8,Concluída,Cartão de Débito,Sim
3276,7,2,43,2,2025-09-29,2025-10-04,5.0,4.0,8,Cancelada,PIX,Sim
3626,10,4,166,3,2025-05-19,2025-05-22,3.0,4.0,8,Confirmada,Cartão de Débito,Sim
3097,6,1,283,1,2025-03-22,2025-03-26,4.0,3.0,9,Confirmada,Transferência,Sim
3624,10,1,287,3,2025-09-01,2025-09-07,6.0,3.0,8,Confirmada,PIX,Sim
3508,9,2,37,2,2025-08-17,2025-08-21,4.0,3.0,7,Concluída,PIX,Sim
4479,5,2,38,3,2026-06-07,2026-06-11,4.0,3.0,2,Concluída,Dinheiro,Sim
2955,4,2,290,3,2025-01-24,2025-01-26,2.0,4.0,7,Confirmada,Transferência,Sim
3414,8,5,35,2,2025-03-20,2025-03-23,3.0,2.0,7,Cancelada,PIX,Sim
2483,1,1,58,2,2026-06-09,2026-06-12,3.0,3.0,8,Cancelada,Transferência,Sim
4187,3,3,238,0,2025-11-07,2025-11-08,1.0,3.0,3,Confirmada,PIX,Sim
2535,1,3,193,2,2025-10-12,2025-10-18,6.0,1.0,6,Confirmada,Cartão de Crédito,Sim
2706,2,3,3,4,2025-04-03,2025-04-04,1.0,1.0,8,Confirmada,PIX,Sim
3867,11,3,91,1,2025-07-16,2025-07-21,5.0,3.0,7,Confirmada,Cartão de Crédito,Sim
4283,3,1,38,1,2025-08-21,2025-08-23,2.0,3.0,3,Confirmada,Transferência,Sim
4073,12,1,157,2,2026-02-02,2026-02-06,4.0,3.0,6,Confirmada,PIX,Sim
4327,5,1,203,2,2025-05-31,2025-06-03,3.0,1.0,2,Confirmada,PIX,Sim
3976,12,5,275,3,2025-02-06,2025-02-07,1.0,1.0,8,Cancelada,Transferência,Sim
3427,8,3,246,1,2026-05-11,2026-05-12,1.0,2.0,99,Concluída,PIX,Não
3932,12,2,58,1,2025-03-18,2025-03-19,1.0,1.0,9,Concluída,Dinheiro,Sim
2730,2,4,207,2,2026-08-15,2026-08-18,3.0,2.0,8,Concluída,Cartão de Crédito,Sim
3473,9,5,164,1,2026-02-12,2026-02-14,2.0,3.0,9,No-show,Transferência,Sim
2698,2,4,114,3,2025-06-18,2025-06-21,3.0,2.0,99,Cancelada,Cartão de Crédito,Não
3363,8,3,121,0,2025-11-23,2025-11-24,1.0,1.0,9,Concluída,Dinheiro,Sim
2768,2,2,241,2,2025-08-10,2025-08-14,4.0,3.0,6,No-show,Cartão de Crédito,Sim
3442,8,4,277,4,2025-10-25,2025-11-01,7.0,3.0,8,Cancelada,PIX,Sim
3535,9,3,184,3,2026-01-29,2026-01-31,2.0,3.0,9,Confirmada,Cartão de Crédito,Sim
2699,2,4,218,2,2025-09-21,2025-09-23,2.0,2.0,7,Cancelada,Transferência,Sim
2852,4,2,124,2,2025-04-11,2025-04-16,5.0,3.0,8,Concluída,Cartão de Crédito,Sim
4090,12,4,1,3,2025-01-04,2025-01-07,3.0,3.0,6,Concluída,Cartão de Crédito,Sim
4502,5,2,59,1,2025-01-30,2025-02-02,3.0,4.0,2,No-show,Transferência,Sim
2965,4,5,1,2,2026-03-29,2026-03-30,1.0,2.0,10,Cancelada,Cartão de Débito,Sim
3544,9,3,139,1,2026-02-07,2026-02-10,3.0,2.0,9,Confirmada,Dinheiro,Sim
3356,8,1,153,3,2025-10-10,2025-10-11,1.0,1.0,8,Cancelada,PIX,Sim
3767,10,3,222,3,2025-11-21,2025-11-24,3.0,4.0,6,Confirmada,PIX,Sim
3854,11,3,242,2,2026-04-06,2026-04-07,1.0,2.0,6,Confirmada,Cartão de Crédito,Sim
3202,7,5,125,2,2025-07-15,2025-07-20,5.0,2.0,8,Concluída,Dinheiro,Sim
3637,10,5,241,3,2025-09-29,2025-09-30,1.0,4.0,10,Confirmada,Transferência,Sim
3899,11,1,51,3,2025-03-23,2025-03-26,3.0,1.0,8,Concluída,Cartão de Crédito,Sim
2736,2,5,98,1,2025-12-16,2025-12-17,1.0,2.0,8,Cancelada,PIX,Sim
4556,13,8,306,3,2025-07-20,2025-07-21,1.0,3.0,8,Confirmada,Cartão de Débito,Sim
3043,6,3,120,2,2025-07-07,2025-07-11,4.0,4.0,6,Concluída,Dinheiro,Sim
3222,7,5,137,3,2025-08-06,2025-08-10,4.0,2.0,6,Concluída,Dinheiro,Sim
3973,12,5,213,4,2026-04-21,2026-04-25,4.0,2.0,10,Concluída,Transferência,Sim
2731,2,3,68,4,2026-01-26,2026-01-30,4.0,1.0,8,Concluída,Transferência,Sim
2836,4,2,157,4,2025-06-08,2025-06-14,6.0,4.0,7,Concluída,PIX,Sim
2764,2,1,106,3,2025-11-22,2025-11-23,1.0,1.0,9,Confirmada,Cartão de Débito,Sim
3755,10,2,22,4,2025-12-26,2025-12-28,2.0,4.0,9,Concluída,Transferência,Sim
2520,1,5,63,3,2025-08-29,2025-09-02,4.0,3.0,9,Confirmada,Transferência,Sim
2718,2,3,256,3,2026-02-08,2026-02-10,2.0,2.0,99,No-show,Cartão de Crédito,Não
4491,5,2,245,2,2025-05-26,2025-05-27,1.0,1.0,99,Concluída,Transferência,Não
2960,4,2,207,3,2026-07-20,2026-07-22,2.0,3.0,99,Confirmada,Cartão de Débito,Não
3521,9,2,295,2,2025-11-22,2025-11-24,2.0,1.0,6,Cancelada,Dinheiro,Sim
3963,12,5,283,4,2026-08-13,2026-08-17,4.0,4.0,10,Concluída,PIX,Sim
3711,10,5,246,4,2025-03-06,2025-03-12,6.0,2.0,9,Confirmada,Transferência,Sim
3593,9,1,278,4,2025-03-11,2025-03-16,5.0,2.0,9,Confirmada,Dinheiro,Sim
3277,7,1,285,4,2026-08-30,2026-08-31,1.0,2.0,99,Concluída,PIX,Não
4349,5,2,5,2,2025-05-31,2025-06-05,5.0,1.0,2,Confirmada,Dinheiro,Sim
3786,11,1,194,4,2025-01-14,2025-01-17,3.0,2.0,9,Confirmada,PIX,Sim
2710,2,1,111,2,2025-04-11,2025-04-12,1.0,4.0,8,Confirmada,Cartão de Crédito,Sim
3172,7,4,238,3,2025-12-24,2025-12-25,1.0,2.0,8,Confirmada,Dinheiro,Sim
4485,5,1,55,1,2025-12-28,2025-12-30,2.0,4.0,4,Concluída,PIX,Sim
2672,2,3,31,2,2026-02-16,2026-02-18,2.0,4.0,9,Concluída,Dinheiro,Sim
3333,8,5,239,3,2025-08-18,2025-08-21,3.0,1.0,7,Confirmada,Dinheiro,Sim
4385,5,3,146,4,2026-02-05,2026-02-09,4.0,4.0,99,Confirmada,Cartão de Débito,Não
4642,13,6,317,1,2025-07-09,2025-07-12,3.0,4.0,99,Concluída,Transferência,Não
4310,3,1,257,2,2025-02-18,2025-02-20,2.0,2.0,3,Confirmada,Cartão de Débito,Sim
2783,2,1,118,1,2025-02-28,2025-03-02,2.0,4.0,8,Cancelada,Transferência,Sim
3679,10,1,154,2,2025-09-04,2025-09-09,5.0,2.0,7,Confirmada,Cartão de Crédito,Sim
4423,5,1,181,1,2026-02-05,2026-02-13,8.0,4.0,2,Confirmada,Cartão de Crédito,Sim
2526,1,4,105,1,2026-02-05,2026-02-06,1.0,1.0,5,Confirmada,Cartão de Crédito,Sim
3353,8,4,118,4,2025-10-10,2025-10-12,2.0,2.0,99,Confirmada,Cartão de Crédito,Não
4375,5,2,232,4,2025-05-31,2025-06-01,1.0,3.0,4,Confirmada,Dinheiro,Sim
3669,10,5,234,3,2025-05-08,2025-05-09,1.0,2.0,7,Confirmada,Dinheiro,Sim
2854,4,5,156,3,2026-06-17,2026-06-19,2.0,4.0,9,Confirmada,Cartão de Débito,Sim
4135,3,1,236,3,2025-04-01,2025-04-04,3.0,1.0,3,Confirmada,Dinheiro,Sim
2522,1,3,120,1,2025-02-11,2025-02-15,4.0,2.0,7,Confirmada,Cartão de Crédito,Sim
3812,11,1,26,3,2025-01-15,2025-01-16,1.0,3.0,9,Concluída,Cartão de Crédito,Sim
3312,8,2,22,4,2026-04-29,2026-05-03,4.0,2.0,6,Concluída,Transferência,Sim
3597,9,2,272,3,2025-01-28,2025-01-29,1.0,2.0,7,Concluída,Dinheiro,Sim
4230,3,2,25,4,2025-11-07,2025-11-08,1.0,4.0,4,Confirmada,Cartão de Débito,Sim
2821,4,1,24,2,2026-04-30,2026-05-01,1.0,2.0,6,Cancelada,Dinheiro,Sim
3795,11,4,222,1,2025-12-18,2025-12-22,4.0,1.0,10,Confirmada,PIX,Sim
2586,1,3,238,1,2025-04-19,2025-04-20,1.0,3.0,8,Concluída,Cartão de Débito,Sim
3218,7,3,1,1,2025-11-06,2025-11-07,1.0,3.0,8,Confirmada,Transferência,Sim
2898,4,4,172,2,2025-08-03,2025-08-07,4.0,4.0,9,Confirmada,Cartão de Crédito,Sim
3676,10,1,87,4,2025-03-19,2025-03-23,4.0,3.0,99,Cancelada,Cartão de Débito,Não
4608,13,8,71,4,2026-04-16,2026-04-20,4.0,3.0,99,Confirmada,Dinheiro,Não
4605,13,8,312,3,2026-04-16,2026-04-19,3.0,1.0,6,Confirmada,Cartão de Débito,Sim
3501,9,2,174,1,2026-02-18,2026-02-22,4.0,2.0,8,Confirmada,Cartão de Débito,Sim
3706,10,3,133,1,2026-04-27,2026-04-29,2.0,4.0,9,Confirmada,Cartão de Débito,Sim
4497,5,3,265,4,2026-08-19,2026-08-20,1.0,3.0,3,Confirmada,Cartão de Crédito,Sim
3021,6,5,13,1,2026-08-24,2026-08-28,4.0,3.0,10,Confirmada,Cartão de Crédito,Sim
3160,7,5,233,3,2025-04-19,2025-04-20,1.0,4.0,10,Cancelada,Cartão de Crédito,Sim
2700,2,3,133,3,2025-06-07,2025-06-09,2.0,2.0,8,Confirmada,Cartão de Débito,Sim
3557,9,5,14,2,2026-08-02,2026-08-05,3.0,1.0,5,Cancelada,Transferência,Sim
3287,7,1,173,2,2025-12-07,2025-12-08,1.0,3.0,7,Concluída,PIX,Sim
4246,3,3,289,2,2026-04-12,2026-04-15,3.0,2.0,2,Cancelada,Cartão de Crédito,Sim
2558,1,4,81,3,2025-09-06,2025-09-11,5.0,1.0,6,Confirmada,Transferência,Sim
2817,2,2,138,2,2026-01-21,2026-01-22,1.0,1.0,7,Concluída,Cartão de Débito,Sim
3705,10,5,160,3,2025-03-18,2025-03-22,4.0,4.0,99,Confirmada,Transferência,Não
2827,4,1,146,4,2026-04-15,2026-04-16,1.0,3.0,9,Cancelada,PIX,Sim
4373,5,1,190,1,2025-05-31,2025-06-03,3.0,4.0,1,Confirmada,Transferência,Sim
4585,13,8,320,4,2026-04-16,2026-04-21,5.0,1.0,8,Confirmada,Dinheiro,Sim
3998,12,2,157,3,2026-03-16,2026-03-19,3.0,4.0,9,Concluída,Cartão de Débito,Sim
3252,7,3,264,2,2025-04-11,2025-04-15,4.0,2.0,5,Confirmada,Transferência,Sim
3488,9,5,125,2,2025-03-15,2025-03-19,4.0,3.0,9,Confirmada,Dinheiro,Sim
3849,11,2,144,0,2025-03-15,2025-03-18,3.0,2.0,10,No-show,Transferência,Sim
4122,3,2,120,3,2025-04-01,2025-04-07,6.0,3.0,3,Confirmada,Transferência,Sim
3730,10,2,106,3,2026-02-16,2026-02-22,6.0,1.0,9,Confirmada,Cartão de Débito,Sim
4228,3,3,222,1,2025-11-07,2025-11-10,3.0,1.0,2,Confirmada,Cartão de Débito,Sim
4426,5,2,152,3,2026-02-05,2026-02-06,1.0,3.0,4,Confirmada,PIX,Sim
4149,3,1,144,4,2025-04-01,2025-04-07,6.0,2.0,1,Confirmada,Transferência,Sim
4294,3,3,196,2,2025-06-28,2025-07-02,4.0,4.0,2,Confirmada,Cartão de Crédito,Sim
2994,4,4,83,1,2025-06-14,2025-06-17,3.0,2.0,5,Cancelada,Transferência,Sim
3465,9,3,75,1,2025-08-22,2025-08-25,3.0,4.0,7,Confirmada,PIX,Sim
4415,5,1,271,1,2026-02-05,2026-02-06,1.0,1.0,3,Confirmada,Cartão de Débito,Sim
4390,5,2,113,2,2026-02-05,2026-02-08,3.0,2.0,4,Confirmada,PIX,Sim
2776,2,3,296,3,2026-04-11,2026-04-14,3.0,3.0,9,Confirmada,Transferência,Sim
4275,3,3,16,2,2026-06-28,2026-07-02,4.0,1.0,2,Confirmada,Cartão de Crédito,Sim
3430,8,3,123,3,2026-08-16,2026-08-19,3.0,3.0,7,Concluída,Dinheiro,Sim
2514,1,3,170,4,2026-01-23,2026-01-27,4.0,3.0,6,Confirmada,Dinheiro,Sim
3865,11,3,74,1,2026-03-20,2026-03-24,4.0,3.0,9,Concluída,Cartão de Crédito,Sim
4037,12,3,42,1,2026-05-21,2026-05-24,3.0,2.0,6,Concluída,Cartão de Débito,Sim
2815,2,4,281,1,2025-02-04,2025-02-06,2.0,3.0,99,Confirmada,Cartão de Débito,Não
4012,12,3,209,4,2026-05-16,2026-05-21,5.0,4.0,6,Concluída,Dinheiro,Sim
2968,4,1,46,4,2026-04-26,2026-04-28,2.0,4.0,8,Confirmada,Cartão de Débito,Sim
4028,12,1,260,4,2026-02-07,2026-02-09,2.0,3.0,10,Cancelada,Cartão de Crédito,Sim
4222,3,2,203,4,2025-11-07,2025-11-09,2.0,4.0,1,Confirmada,Transferência,Sim
3652,10,4,230,3,2025-12-10,2025-12-15,5.0,3.0,7,Confirmada,PIX,Sim
4457,5,2,182,3,2026-05-11,2026-05-13,2.0,2.0,99,Cancelada,Transferência,Não
3707,10,4,294,2,2025-10-13,2025-10-14,1.0,4.0,7,Confirmada,Cartão de Crédito,Sim
3668,10,3,287,4,2026-02-27,2026-03-02,3.0,4.0,10,Concluída,Dinheiro,Sim
2468,1,3,27,0,2025-04-23,2025-04-26,3.0,1.0,7,Concluída,Transferência,Sim
4518,5,2,151,4,2026-03-23,2026-03-24,1.0,4.0,1,No-show,Dinheiro,Sim
2640,1,3,87,0,2026-01-07,2026-01-09,2.0,4.0,8,Concluída,Dinheiro,Sim
4538,13,7,48,1,2025-07-20,2025-07-24,4.0,4.0,99,Confirmada,Cartão de Crédito,Não
3085,6,3,13,2,2025-12-02,2025-12-04,2.0,3.0,99,Confirmada,Cartão de Crédito,Não
3547,9,1,231,4,2026-08-19,2026-08-23,4.0,1.0,7,Cancelada,Transferência,Sim
3671,10,4,196,2,2025-08-31,2025-09-05,5.0,2.0,5,Confirmada,Cartão de Débito,Sim
3598,9,5,212,3,2025-06-04,2025-06-09,5.0,3.0,10,Concluída,Dinheiro,Sim
4213,3,2,7,2,2025-11-07,2025-11-08,1.0,1.0,3,Confirmada,Cartão de Crédito,Sim
3404,8,3,283,2,2026-07-27,2026-07-28,1.0,2.0,8,Cancelada,Transferência,Sim
2595,1,1,132,2,2025-10-21,2025-10-26,5.0,3.0,7,Cancelada,Cartão de Crédito,Sim
4051,12,4,46,4,2025-06-13,2025-06-14,1.0,2.0,5,Cancelada,Cartão de Crédito,Sim
3323,8,1,233,1,2025-02-18,2025-02-19,1.0,1.0,8,Confirmada,Cartão de Crédito,Sim
3365,8,3,235,2,2025-04-30,2025-05-01,1.0,4.0,7,Confirmada,Transferência,Sim
4185,3,3,192,1,2025-11-07,2025-11-11,4.0,2.0,2,Confirmada,Transferência,Sim
4429,5,2,268,3,2026-02-05,2026-02-09,4.0,1.0,1,Confirmada,Cartão de Débito,Sim
3158,7,5,243,1,2025-05-25,2025-05-31,6.0,4.0,10,Confirmada,Cartão de Débito,Sim
3175,7,3,206,4,2025-01-03,2025-01-04,1.0,2.0,4,Cancelada,Dinheiro,Sim
4353,5,2,19,4,2025-05-31,2025-06-03,3.0,2.0,1,Confirmada,Cartão de Débito,Sim
3530,9,5,125,2,2026-07-17,2026-07-23,6.0,1.0,7,Confirmada,Cartão de Débito,Sim
4604,13,6,302,4,2026-04-16,2026-04-17,1.0,2.0,5,Confirmada,Cartão de Crédito,Sim
2583,1,5,249,4,2026-07-07,2026-07-10,3.0,2.0,8,Confirmada,Cartão de Débito,Sim
3327,8,1,257,2,2025-07-21,2025-07-23,2.0,1.0,99,Confirmada,Dinheiro,Não
3336,8,3,210,3,2026-05-25,2026-05-28,3.0,3.0,6,Cancelada,PIX,Sim
3528,9,1,262,3,2026-03-07,2026-03-15,8.0,1.0,8,Cancelada,PIX,Sim
2714,2,1,130,2,2025-04-29,2025-05-05,6.0,2.0,8,Concluída,Transferência,Sim
4464,5,2,120,2,2026-06-02,2026-06-07,5.0,1.0,99,Cancelada,PIX,Não
4280,3,3,105,2,2026-05-20,2026-05-26,6.0,1.0,2,Cancelada,Cartão de Crédito,Sim
4035,12,4,295,4,2026-01-27,2026-01-30,3.0,4.0,99,Confirmada,Transferência,Não
3297,8,1,90,2,2025-04-05,2025-04-12,7.0,2.0,9,Confirmada,Transferência,Sim
4270,3,2,17,1,2025-07-08,2025-07-10,2.0,3.0,2,Confirmada,Transferência,Sim
2549,1,4,266,1,2025-02-01,2025-02-06,5.0,2.0,8,Cancelada,Cartão de Débito,Sim
4416,5,1,124,3,2026-02-05,2026-02-07,2.0,3.0,2,Confirmada,Dinheiro,Sim
2474,1,1,199,2,2025-03-28,2025-04-01,4.0,3.0,5,Cancelada,Cartão de Crédito,Sim
4454,5,2,245,1,2025-11-04,2025-11-05,1.0,3.0,3,Confirmada,Dinheiro,Sim
3887,11,2,22,1,2026-02-03,2026-02-04,1.0,4.0,7,Confirmada,Cartão de Débito,Sim
4317,3,3,21,1,2025-08-03,2025-08-06,3.0,1.0,2,No-show,Dinheiro,Sim
3529,9,2,217,0,2025-01-17,2025-01-18,1.0,1.0,7,No-show,Cartão de Crédito,Sim
2615,1,4,295,4,2025-05-29,2025-05-31,2.0,3.0,10,Cancelada,Dinheiro,Sim
4407,5,3,185,1,2026-02-05,2026-02-10,5.0,2.0,3,Confirmada,Transferência,Sim
3832,11,3,271,3,2025-12-29,2026-01-01,3.0,2.0,10,Cancelada,Cartão de Crédito,Sim
4239,3,2,138,4,2025-11-07,2025-11-09,2.0,1.0,99,Confirmada,PIX,Não
3341,8,3,33,3,2026-02-24,2026-02-27,3.0,4.0,8,Confirmada,Dinheiro,Sim
4023,12,1,123,3,2026-03-02,2026-03-06,4.0,4.0,7,Confirmada,Dinheiro,Sim
3448,8,5,199,2,2026-03-21,2026-03-24,3.0,1.0,9,Confirmada,Transferência,Sim
3429,8,5,10,2,2025-06-13,2025-06-16,3.0,3.0,10,Confirmada,Transferência,Sim
3116,6,5,243,1,2025-08-22,2025-08-23,1.0,1.0,8,Concluída,PIX,Sim
2840,4,3,33,4,2026-04-04,2026-04-07,3.0,4.0,7,Concluída,Cartão de Crédito,Sim
3700,10,2,136,3,2026-03-30,2026-04-07,8.0,3.0,99,Confirmada,Cartão de Débito,Não
4573,13,8,307,3,2026-04-16,2026-04-18,2.0,1.0,7,Confirmada,PIX,Sim
4542,13,7,279,4,2025-07-20,2025-07-23,3.0,1.0,99,Confirmada,Transferência,Não
4189,3,3,171,1,2025-11-07,2025-11-10,3.0,1.0,3,Confirmada,Dinheiro,Sim
2548,1,3,11,3,2026-03-10,2026-03-14,4.0,3.0,8,Concluída,Cartão de Crédito,Sim
3132,6,2,123,1,2025-09-01,2025-09-04,3.0,3.0,8,Concluída,Cartão de Crédito,Sim
2887,4,3,127,4,2025-11-12,2025-11-16,4.0,2.0,7,Cancelada,PIX,Sim
2560,1,3,211,4,2026-06-19,2026-06-23,4.0,4.0,8,Cancelada,Transferência,Sim
3536,9,1,228,1,2026-01-25,2026-01-28,3.0,2.0,99,Concluída,PIX,Não
4406,5,2,129,2,2026-02-05,2026-02-10,5.0,3.0,2,Confirmada,Dinheiro,Sim
2915,4,4,196,3,2025-01-07,2025-01-09,2.0,1.0,8,Concluída,Dinheiro,Sim
3470,9,2,82,1,2025-08-17,2025-08-20,3.0,3.0,7,Confirmada,Cartão de Débito,Sim
3072,6,3,270,1,2025-07-16,2025-07-21,5.0,1.0,99,Concluída,Dinheiro,Não
4010,12,5,83,2,2025-12-12,2025-12-13,1.0,3.0,99,Concluída,Cartão de Débito,Não
3371,8,3,110,2,2026-07-18,2026-07-19,1.0,2.0,9,Confirmada,Cartão de Crédito,Sim
3609,9,3,195,2,2026-05-14,2026-05-15,1.0,1.0,7,Confirmada,Transferência,Sim
4150,3,1,184,2,2025-04-01,2025-04-05,4.0,1.0,3,Confirmada,Cartão de Débito,Sim
3591,9,5,248,3,2026-01-06,2026-01-12,6.0,1.0,9,Cancelada,Dinheiro,Sim
2942,4,2,209,3,2026-05-11,2026-05-13,2.0,2.0,8,Concluída,PIX,Sim
2501,1,2,192,4,2025-11-20,2025-11-25,5.0,4.0,10,Cancelada,Dinheiro,Sim
2880,4,4,63,1,2026-05-29,2026-05-30,1.0,4.0,9,Confirmada,Dinheiro,Sim
3051,6,4,251,1,2025-01-14,2025-01-17,3.0,1.0,8,Confirmada,Dinheiro,Sim
2496,1,3,265,3,2026-05-17,2026-05-21,4.0,1.0,99,Confirmada,Transferência,Não
3594,9,1,158,1,2026-07-26,2026-07-27,1.0,3.0,8,Confirmada,Cartão de Débito,Sim
3046,6,3,147,3,2025-07-16,2025-07-19,3.0,4.0,9,Concluída,Dinheiro,Sim
3267,7,3,251,4,2025-07-07,2025-07-10,3.0,2.0,99,Confirmada,Dinheiro,Não
3456,8,1,270,0,2025-11-14,2025-11-16,2.0,1.0,9,Confirmada,Dinheiro,Sim
2911,4,2,227,1,2026-07-08,2026-07-12,4.0,2.0,99,Confirmada,Cartão de Crédito,Não
3275,7,1,160,1,2025-02-01,2025-02-07,6.0,1.0,7,Confirmada,PIX,Sim
3827,11,1,277,3,2026-06-13,2026-06-14,1.0,4.0,99,No-show,Dinheiro,Não
4495,5,2,261,3,2026-02-20,2026-02-21,1.0,3.0,1,Concluída,PIX,Sim
2618,1,4,226,3,2026-05-14,2026-05-17,3.0,1.0,7,Confirmada,Cartão de Crédito,Sim
4448,5,3,89,2,2025-04-21,2025-04-24,3.0,3.0,3,Confirmada,Dinheiro,Sim
3627,10,5,87,3,2025-02-04,2025-02-07,3.0,3.0,6,Confirmada,Dinheiro,Sim
3560,9,3,267,2,2025-04-25,2025-04-30,5.0,1.0,10,Concluída,Transferência,Sim
2932,4,2,269,2,2025-02-04,2025-02-06,2.0,4.0,7,Confirmada,Dinheiro,Sim
4192,3,3,230,1,2025-11-07,2025-11-10,3.0,2.0,1,Confirmada,Dinheiro,Sim
3739,10,1,297,3,2025-09-04,2025-09-09,5.0,3.0,9,Confirmada,PIX,Sim
2554,1,4,122,2,2025-12-09,2025-12-11,2.0,2.0,5,No-show,PIX,Sim
3771,10,4,82,4,2026-08-14,2026-08-20,6.0,3.0,9,Concluída,Dinheiro,Sim
3667,10,1,284,2,2025-12-06,2025-12-09,3.0,4.0,9,Confirmada,Cartão de Crédito,Sim
3797,11,4,121,1,2025-07-09,2025-07-10,1.0,1.0,99,Confirmada,Transferência,Não
3207,7,1,87,3,2025-12-07,2025-12-10,3.0,3.0,9,Cancelada,Transferência,Sim
4295,3,1,35,4,2025-04-20,2025-04-22,2.0,2.0,4,Confirmada,Cartão de Débito,Sim
3246,7,3,205,4,2026-04-09,2026-04-10,1.0,4.0,6,Confirmada,Dinheiro,Sim
3950,12,5,223,1,2026-04-24,2026-04-27,3.0,1.0,10,Confirmada,Dinheiro,Sim
3580,9,5,253,4,2026-01-01,2026-01-04,3.0,1.0,10,Confirmada,PIX,Sim
2684,2,3,268,4,2026-04-30,2026-05-02,2.0,1.0,9,Confirmada,PIX,Sim
2908,4,1,111,2,2026-05-14,2026-05-17,3.0,1.0,9,Cancelada,Dinheiro,Sim
3334,8,1,300,2,2025-02-07,2025-02-08,1.0,3.0,8,Confirmada,Cartão de Débito,Sim
4606,13,7,316,1,2026-04-16,2026-04-20,4.0,4.0,6,Confirmada,Cartão de Crédito,Sim
2839,4,1,80,1,2026-03-18,2026-03-22,4.0,3.0,10,Confirmada,Dinheiro,Sim
4529,13,6,301,1,2025-07-20,2025-07-21,1.0,1.0,7,Confirmada,Transferência,Sim
3943,12,2,24,1,2026-01-25,2026-01-30,5.0,2.0,9,Confirmada,PIX,Sim
3273,7,1,28,1,2025-11-30,2025-12-04,4.0,4.0,7,Concluída,PIX,Sim
4646,13,7,314,1,2025-06-20,2025-06-21,1.0,2.0,7,Confirmada,Dinheiro,Sim
3513,9,3,66,3,2026-01-29,2026-02-01,3.0,1.0,9,Confirmada,Cartão de Débito,Sim
3106,6,3,99,3,2026-05-17,2026-05-19,2.0,2.0,6,Confirmada,Cartão de Crédito,Sim
3759,10,2,272,4,2025-08-07,2025-08-11,4.0,2.0,8,Confirmada,Dinheiro,Sim
4243,3,1,33,2,2025-01-29,2025-01-31,2.0,2.0,2,Cancelada,PIX,Sim
